date	close	volume	open	high	low
11/21/2016	2.66	98471	2.74	2.77	2.53
11/18/2016	2.75	87266	2.72	2.86	2.61
11/17/2016	2.71	109855	2.83	2.8674	2.52
11/16/2016	2.85	194210	2.98	3.1	2.79
11/15/2016	3	343324	2.77	3.2	2.74
11/14/2016	2.74	191975	2.95	3.05	2.63
11/11/2016	2.93	406643	2.15	3.15	2.13
11/10/2016	2.15	166270	2.22	2.23	2.1
11/9/2016	2.2	114770	2.22	2.33	2.17
11/8/2016	2.16	110500	2	2.3222	1.987
11/7/2016	1.97	37966	1.96	2.05	1.96
11/4/2016	1.95	56067	1.82	1.99	1.8138
11/3/2016	1.92	139364	2.01	2.025	1.8
11/2/2016	2.0299	28411	2.08	2.134	2
11/1/2016	2.08	18648	2.11	2.12	2.08
10/31/2016	2.1	132334	2.16	2.2	2.01
10/28/2016	2.18	118377	2.25	2.25	2.11
10/27/2016	2.23	46865	2.24	2.295	2.2
10/26/2016	2.25	38537	2.25	2.3069	2.18
10/25/2016	2.25	244825	2.36	2.36	2.2
10/24/2016	2.33	64479	2.38	2.39	2.31
10/21/2016	2.385	45903	2.5	2.5	2.38
10/20/2016	2.5	22472	2.41	2.5	2.41
10/19/2016	2.4001	70868	2.49	2.53	2.38
10/18/2016	2.47	64767	2.45	2.51	2.36
10/17/2016	2.42	85825	2.51	2.5399	2.38
10/14/2016	2.55	63000	2.56	2.705	2.49
10/13/2016	2.53	195484	2.65	2.67	2.5
10/12/2016	2.69	118798	2.96	2.97	2.66
10/11/2016	2.95	53373	2.93	2.993	2.87
10/10/2016	2.94	81084	2.88	2.969	2.82
10/7/2016	2.86	61427	2.97	3.0591	2.85
10/6/2016	2.97	115612	3.03	3.03	2.85
10/5/2016	3.07	111227	3.05	3.13	2.91
10/4/2016	3.01	71110	3.02	3.12	2.96
10/3/2016	3.04	84189	3.1	3.12	2.89
9/30/2016	3.12	127456	3	3.15	2.98
9/29/2016	3.02	130309	3.09	3.1309	2.98
9/28/2016	3.07	184867	3.29	3.29	3.04
9/27/2016	3.26	455101	3.43	3.465	3.05
9/26/2016	3.41	339702	3.58	3.67	3.36
9/23/2016	3.44	358439	3.58	3.63	3.3
9/22/2016	3.54	786679	3.32	3.82	3.3
9/21/2016	3.18	266895	3.24	3.32	3.1
9/20/2016	3.19	278026	3.03	3.23	2.901
9/19/2016	3	302481	3.05	3.23	2.82
9/16/2016	2.92	419531	2.8	3.14	2.8
9/15/2016	2.79	113713	2.72	2.8	2.61
9/14/2016	2.71	90138	2.7	2.75	2.68
9/13/2016	2.7	187597	2.65	2.75	2.61
9/12/2016	2.7	69057	2.76	2.8	2.63
9/9/2016	2.75	168228	2.77	2.83	2.59
9/8/2016	2.8	137698	2.55	2.84	2.55
9/7/2016	2.55	200820	2.61	2.734	2.4
9/6/2016	2.43	64708	2.21	2.505	2.21
9/2/2016	2.38	116085	2.45	2.52	2.35
9/1/2016	2.45	220988	2.58	2.6	2.32
8/31/2016	2.6	80071	2.65	2.66	2.51
8/30/2016	2.66	26581	2.68	2.72	2.63
8/29/2016	2.7	57175	2.65	2.77	2.59
8/26/2016	2.62	70452	2.6	2.67	2.55
8/25/2016	2.6	300890	2.75	2.77	2.5
8/24/2016	2.77	104835	2.82	2.8897	2.73
8/23/2016	2.84	67143	2.87	2.96	2.8001
8/22/2016	2.89	208927	2.91	3.02	2.79
8/19/2016	2.92	271466	2.93	2.9999	2.67
8/18/2016	2.92	471479	2.92	2.99	2.8
8/17/2016	2.82	396774	2.65	2.85	2.53
8/16/2016	2.67	152672	2.75	2.75	2.58
8/15/2016	2.73	241607	2.57	2.76	2.4
8/12/2016	2.56	357766	2.38	2.6942	2.36
8/11/2016	2.38	179537	2.33	2.38	2.2201
8/10/2016	2.32	308609	2.49	2.55	2.2
8/9/2016	2.51	625966	2.65	2.6501	2.31
8/8/2016	2.59	1856009	2.13	2.64	2.06
8/5/2016	2.11	150055	2.08	2.14	2.06
8/4/2016	2.08	137384	2.08	2.09	2.04
8/3/2016	2.06	209720	2.05	2.14	2
8/2/2016	2.05	140261	1.99	2.06	1.9
8/1/2016	1.99	207099	2.1	2.16	1.96
7/29/2016	2.07	525273	1.99	2.12	1.92
7/28/2016	1.98	3194122	2	2.49	1.9
7/27/2016	1.87	244246	1.75	1.92	1.73
7/26/2016	1.73	89748	1.7	1.75	1.67
7/25/2016	1.68	103424	1.72	1.75	1.65
7/22/2016	1.7	109836	1.75	1.75	1.62
7/21/2016	1.665	105264	1.67	1.74	1.65
7/20/2016	1.69	287486	1.69	1.72	1.55
7/19/2016	1.67	122874	1.71	1.7599	1.66
7/18/2016	1.72	200293	1.65	1.77	1.64
7/15/2016	1.79	180484	1.74	1.92	1.7007
7/14/2016	1.76	115633	1.75	1.77	1.7
7/13/2016	1.7301	102315	1.74	1.763	1.7
7/12/2016	1.74	94803	1.77	1.8	1.73
7/11/2016	1.75	102051	1.77	1.7997	1.73
7/8/2016	1.77	127467	1.8	1.8	1.71
7/7/2016	1.78	44996	1.79	1.808	1.72
7/6/2016	1.78	170070	1.77	1.8	1.72
7/5/2016	1.79	257050	1.81	1.8846	1.7
7/1/2016	1.83	519969	1.71	1.917	1.7
6/30/2016	1.7	252575	1.71	1.75	1.68
6/29/2016	1.69	174382	1.76	1.76	1.65
6/28/2016	1.73	147647	1.75	1.7799	1.65
6/27/2016	1.73	249142	1.9	1.91	1.66
6/24/2016	1.89	332905	1.75	1.89	1.75
6/23/2016	1.83	264157	1.86	1.89	1.77
6/22/2016	1.83	233696	1.89	1.8999	1.8
6/21/2016	1.89	1033471	2.1	2.1	1.78
6/20/2016	2	4596129	1.9	2.34	1.83
6/17/2016	1.68	71440	1.78	1.7999	1.68
6/16/2016	1.76	176958	1.77	1.8199	1.67
