date	close	volume	open	high	low
8/21/2017	9.01	4039288	8.42	9.11	8.3912
8/18/2017	8.42	3069139	7.89	8.43	7.68
8/17/2017	7.98	3734229	7.76	8.05	7.17
8/16/2017	7.78	2121904	8.07	8.09	7.58
8/15/2017	8.04	1627360	7.92	8.17	7.82
8/14/2017	7.89	1318312	7.89	7.97	7.85
8/11/2017	7.8	1972298	7.74	7.98	7.615
8/10/2017	7.74	1784407	8.15	8.28	7.74
8/9/2017	8.2	1165023	8.44	8.54	8.175
8/8/2017	8.51	993193	8.46	8.64	8.41
8/7/2017	8.46	998770	8.18	8.55	8.17
8/4/2017	8.16	1971395	8.01	8.2	7.87
8/3/2017	8	1685540	8.22	8.36	7.87
8/2/2017	8.24	1172342	8.41	8.615	8.22
8/1/2017	8.41	1632708	8.56	8.68	8.29
7/31/2017	8.56	1455339	8.75	8.91	8.51
7/28/2017	8.75	1955596	8.53	8.77	8.42
7/27/2017	8.55	1298601	8.81	8.97	8.32
7/26/2017	8.8	956112	8.65	8.9299	8.63
7/25/2017	8.65	1455211	8.93	8.96	8.62
7/24/2017	8.91	1281802	8.68	8.975	8.62
7/21/2017	8.66	1729528	8.66	8.87	8.53
7/20/2017	8.62	2455228	8.87	9.18	8.47
7/19/2017	8.87	1747011	9.15	9.29	8.81
7/18/2017	9.12	1169764	8.99	9.155	8.85
7/17/2017	9.03	1318169	9.01	9.229	8.88
7/14/2017	9.05	2115045	9.1	9.28	8.86
7/13/2017	9.08	2184225	8.95	9.1799	8.59
7/12/2017	8.88	2255595	8.34	8.94	8.34
7/11/2017	8.35	1766690	8.18	8.55	8.1
7/10/2017	8.155	1633155	8.35	8.45	8.1199
7/7/2017	8.42	1345445	8.36	8.79	8.3228
7/6/2017	8.31	3202877	9.15	9.1625	8.2
7/5/2017	9.165	2562470	9.04	9.51	9.02
7/3/2017	9.02	1376264	8.84	9.05	8.77
6/30/2017	8.83	1658441	8.73	8.93	8.565
6/29/2017	8.7	1632995	8.91	8.98	8.56
6/28/2017	8.91	1943677	8.62	8.95	8.43
6/27/2017	8.56	1817835	8.7	8.8	8.54
6/26/2017	8.71	2297348	8.61	8.9796	8.46
6/23/2017	8.61	5212996	8.74	8.86	8.1
6/22/2017	8.73	3056277	8.7	9.04	8.52
6/21/2017	8.61	3251361	8.29	8.73	8.2762
6/20/2017	8.27	4576280	7.76	8.5	7.74
6/19/2017	7.76	2154539	7.49	7.87	7.38
6/16/2017	7.48	3975998	7.66	7.775	7.335
6/15/2017	7.71	1250091	7.63	7.86	7.55
6/14/2017	7.71	1840816	7.52	8.25	7.35
6/13/2017	7.52	2231151	7.87	8.0299	7.46
6/12/2017	7.85	2549664	8.26	8.4399	7.8
6/9/2017	8.23	2475924	8.25	8.39	8.06
6/8/2017	8.19	2318666	7.75	8.2	7.66
6/7/2017	7.77	1289168	7.93	8	7.67
6/6/2017	7.91	1943321	8.11	8.2	7.7
6/5/2017	8.12	2604364	8.02	8.16	7.82
6/2/2017	7.88	2752354	7.62	8.08	7.48
6/1/2017	7.58	1854255	7.53	7.61	7.26
5/31/2017	7.55	2465166	7.86	7.9281	7.3712
5/30/2017	7.83	2308773	7.77	7.91	7.63
5/26/2017	7.72	6441921	7.68	7.97	7.31
5/25/2017	7.47	1556877	7.5	7.6	7.28
5/24/2017	7.5	1605821	7.63	7.65	7.42
5/23/2017	7.58	2294968	7.55	7.7	7.48
5/22/2017	7.55	2165208	7.33	7.58	7.31
5/19/2017	7.35	1613185	7.44	7.466	7.27
5/18/2017	7.4	2517063	7.1	7.48	7.03
5/17/2017	7.07	1818369	7.1	7.24	6.98
5/16/2017	7.17	1809010	7.06	7.27	7.06
5/15/2017	7.07	2981314	7.13	7.21	6.93
5/12/2017	7.14	3067301	7.37	7.37	7.11
5/11/2017	7.26	7478388	6.62	7.29	6.56
5/10/2017	6.84	2596329	6.79	7.02	6.72
5/9/2017	6.86	3112068	6.93	6.93	6.55
5/8/2017	6.87	11596760	6.45	7.12	6.38
5/5/2017	6.36	24553270	6.31	6.92	6.03
5/4/2017	5.41	1099225	5.45	5.52	5.29
5/3/2017	5.44	1346154	5.27	5.5	5.25
5/2/2017	5.31	1495734	5.52	5.58	5.22
5/1/2017	5.54	1161139	5.73	5.73	5.425
4/28/2017	5.73	1428859	5.61	5.8	5.59
4/27/2017	5.6	1107355	5.53	5.67	5.49
4/26/2017	5.52	1576520	5.42	5.58	5.4
4/25/2017	5.44	1944966	5.15	5.46	5.15
4/24/2017	5.085	2239176	5.23	5.35	5.035
4/21/2017	5.2	5162431	5.95	5.98	5
4/20/2017	5.98	1122290	5.81	5.98	5.81
4/19/2017	5.8	2812841	6.42	6.44	5.73
4/18/2017	6.37	2353450	6.13	6.45	6.07
4/17/2017	6.06	1840167	5.96	6.09	5.88
4/13/2017	5.95	1692156	5.85	6.12	5.78
4/12/2017	5.87	1398677	5.86	5.94	5.73
4/11/2017	5.92	1421114	5.87	5.985	5.81
4/10/2017	5.86	1553148	5.87	5.97	5.78
4/7/2017	5.855	1684243	5.88	5.93	5.77
4/6/2017	5.91	2877861	5.84	5.96	5.67
4/5/2017	5.88	2939620	6.16	6.24	5.85
4/4/2017	6.15	1873234	6.27	6.315	6.12
4/3/2017	6.25	2555848	6.53	6.53	6.21
3/31/2017	6.47	1925552	6.55	6.61	6.45
3/30/2017	6.54	2100014	6.8	6.83	6.445
3/29/2017	6.83	2153906	6.99	7.12	6.825
3/28/2017	6.97	2442062	7	7.15	6.87
3/27/2017	6.95	3025675	6.89	7.03	6.72
3/24/2017	6.88	4926222	6.98	7.05	6.65
3/23/2017	6.63	3655268	6.43	6.85	6.4266
3/22/2017	6.42	1995343	6.33	6.46	6.23
3/21/2017	6.35	3737335	6.43	6.58	6.16
3/20/2017	6.47	1657489	6.44	6.49	6.328
3/17/2017	6.45	7361794	6.2	6.52	6.1699
3/16/2017	6.19	2038160	6.25	6.3	6.135
3/15/2017	6.26	5966511	6.5	6.62	6.05
3/14/2017	6.39	3273043	6.37	6.65	6.26
3/13/2017	6.37	3597514	6.35	6.38	6.09
3/10/2017	6.34	6763806	5.88	6.415	5.53
3/9/2017	6.01	17502720	5.04	6.08	4.79
3/8/2017	5.03	2433892	4.76	5.13	4.75
3/7/2017	4.76	2009448	4.91	4.9665	4.73
3/6/2017	4.93	1957048	5.14	5.15	4.91
3/3/2017	5.15	3172458	5.27	5.45	5.1
3/2/2017	5.18	4481222	5.15	5.5	5.15
3/1/2017	5.16	2720693	5.07	5.29	5.0674
2/28/2017	5	2062523	5.13	5.2	4.99
2/27/2017	5.12	2640132	4.9	5.23	4.86
2/24/2017	4.89	2269989	4.85	4.95	4.7925
2/23/2017	4.9	1878728	4.97	5.02	4.87
2/22/2017	4.96	2148613	5.01	5.09	4.92
2/21/2017	5.06	4128095	5.2	5.2	4.92
2/17/2017	5.34	5694441	5.1	5.575	5.01
2/16/2017	5.115	1726922	5.2	5.2078	5.07
2/15/2017	5.17	2303479	5.11	5.28	5.0923
2/14/2017	5.13	5249383	5	5.19	4.92
2/13/2017	5.03	11637040	5.54	5.56	5.02
2/10/2017	5.23	54324300	4.64	5.89	4.63
2/9/2017	4.3	1189332	4.25	4.37	4.15
2/8/2017	4.18	1459251	4.2	4.2364	4.08
2/7/2017	4.23	2248890	4.51	4.56	4.16
2/6/2017	4.51	2530703	4.39	4.55	4.34
2/3/2017	4.4	1224248	4.5	4.5	4.37
2/2/2017	4.43	1609844	4.47	4.52	4.38
2/1/2017	4.44	1173175	4.5	4.5598	4.425
1/31/2017	4.5	2512113	4.45	4.54	4.38
1/30/2017	4.44	1410614	4.65	4.65	4.405
1/27/2017	4.65	1539886	4.58	4.73	4.53
1/26/2017	4.58	3823300	4.67	4.82	4.31
1/25/2017	4.65	4370218	4.39	4.78	4.28
1/24/2017	4.35	1066798	4.39	4.42	4.16
1/23/2017	4.38	1122552	4.3	4.485	4.28
1/20/2017	4.33	4383750	4.51	4.55	4.17
1/19/2017	4.46	5909942	4.21	4.6	4.185
1/18/2017	4.17	2309668	3.92	4.2	3.92
1/17/2017	3.89	818065	4.05	4.05	3.83
1/13/2017	4.04	3415407	3.96	4.24	3.88
1/12/2017	3.93	2441367	3.56	4	3.53
1/11/2017	3.58	1218712	3.55	3.705	3.48
1/10/2017	3.55	1326102	3.47	3.57	3.3
1/9/2017	3.48	2702310	3.8	3.825	3.3
1/6/2017	3.73	878721	3.77	3.77	3.67
1/5/2017	3.74	2141460	3.8	3.88	3.655
1/4/2017	3.75	922980	3.75	3.82	3.65
1/3/2017	3.73	820626	3.65	3.81	3.65
12/30/2016	3.67	672926	3.64	3.68	3.56
12/29/2016	3.65	411091	3.66	3.76	3.61
12/28/2016	3.68	683611	3.76	3.78	3.61
12/27/2016	3.77	548024	3.83	3.91	3.76
12/23/2016	3.8	800098	3.63	3.84	3.6
12/22/2016	3.64	697816	3.6	3.76	3.55
12/21/2016	3.62	644615	3.76	3.78	3.61
12/20/2016	3.74	730027	3.65	3.75	3.561
12/19/2016	3.63	1082107	3.69	3.77	3.59
12/16/2016	3.7	1690140	3.78	3.88	3.65
12/15/2016	3.74	815538	3.76	3.83	3.69
12/14/2016	3.73	2028992	4.04	4.1	3.6001
12/13/2016	4.03	2344222	3.92	4.1	3.91
12/12/2016	3.9	2678536	3.79	3.93	3.7
12/9/2016	3.69	1861501	3.67	3.84	3.64
12/8/2016	3.63	2340906	3.54	3.73	3.53
12/7/2016	3.55	1784907	3.55	3.63	3.35
12/6/2016	3.61	6486544	3.43	3.79	3.38
12/5/2016	3.28	1184121	3.31	3.34	3.16
12/2/2016	3.24	1550397	3.13	3.3	3.06
12/1/2016	3.14	1260147	3.22	3.22	3.01
11/30/2016	3.22	1369143	3.36	3.4	3.19
11/29/2016	3.35	1241925	3.34	3.44	3.27
11/28/2016	3.36	1575622	3.4	3.42	3.15
11/25/2016	3.47	756644	3.53	3.53	3.37
11/23/2016	3.53	2567522	3.5	3.58	3.31
11/22/2016	3.56	3810674	3.35	3.585	3.28
11/21/2016	3.33	2551722	3.14	3.346	3.09
11/18/2016	3.15	1334037	3	3.17	2.92
11/17/2016	3	3709668	3.05	3.17	2.93
11/16/2016	2.89	2752937	2.75	3.04	2.65
11/15/2016	2.77	1388563	2.78	2.82	2.55
11/14/2016	2.7	1408016	2.56	2.71	2.5101
11/11/2016	2.57	2145892	2.42	2.57	2.38
11/10/2016	2.42	1744496	2.46	2.48	2.35
11/9/2016	2.4	2369483	2.34	2.48	2.32
11/8/2016	2.29	784890	2.28	2.4	2.25
11/7/2016	2.29	1859412	2.3	2.38	2.26
11/4/2016	2.23	1120855	2.1	2.24	2.07
11/3/2016	2.11	1775671	2.1	2.26	2.02
11/2/2016	2.25	886887	2.28	2.33	2.22
11/1/2016	2.28	1324359	2.34	2.35	2.23
10/31/2016	2.3	7206596	2.28	2.55	2.1999
10/28/2016	2.26	1657578	2.18	2.295	2.1
10/27/2016	2.19	805188	2.22	2.22	2.15
10/26/2016	2.19	1900142	2.14	2.24	2.11
10/25/2016	2.13	1506809	2.21	2.215	2.08
10/24/2016	2.15	664435	2.25	2.28	2.14
10/21/2016	2.24	1097790	2.29	2.35	2.2
10/20/2016	2.29	1743759	2.11	2.29	2.06
10/19/2016	2.12	1210793	2.24	2.25	2.11
10/18/2016	2.17	1223932	2.27	2.2977	2.17
10/17/2016	2.22	1247291	2.29	2.3012	2.19
10/14/2016	2.29	1419005	2.4	2.42	2.25
10/13/2016	2.4	1313619	2.46	2.4899	2.25
10/12/2016	2.5	1258683	2.51	2.6	2.46
10/11/2016	2.5	1522958	2.53	2.575	2.45
10/10/2016	2.56	1587356	2.63	2.635	2.54
10/7/2016	2.58	2720997	2.62	2.66	2.52
10/6/2016	2.61	7059088	2.6	2.65	2.49
10/5/2016	2.5	22653500	2.45	2.57	2.3
10/4/2016	3.28	498280	3.32	3.39	3.24
10/3/2016	3.31	691503	3.21	3.37	3.2
9/30/2016	3.25	622419	3.23	3.29	3.15
9/29/2016	3.2	595862	3.4	3.4	3.19
9/28/2016	3.39	1038016	3.39	3.41	3.06
9/27/2016	3.4	957268	3.22	3.43	3.22
9/26/2016	3.26	604772	3.24	3.33	3.2
9/23/2016	3.27	648989	3.26	3.3399	3.19
9/22/2016	3.3	788588	3.32	3.33	3.21
9/21/2016	3.3	828509	3.23	3.3201	3.1
9/20/2016	3.23	926628	3.3	3.39	3.15
9/19/2016	3.26	1008660	3.27	3.39	3.23
9/16/2016	3.23	2860031	3.03	3.31	3.02
9/15/2016	3.04	725660	3	3.1	2.89
9/14/2016	3	704298	2.85	3	2.72
9/13/2016	2.85	699653	2.83	2.8794	2.715
9/12/2016	2.88	961936	2.67	2.88	2.66
9/9/2016	2.74	967464	2.93	2.97	2.74
9/8/2016	2.99	817858	2.85	2.99	2.79
9/7/2016	2.86	501882	2.81	2.91	2.77
9/6/2016	2.83	599260	2.77	2.87	2.7
9/2/2016	2.74	544718	2.72	2.76	2.66
9/1/2016	2.68	719105	2.78	2.78	2.6
8/31/2016	2.77	866823	2.76	2.7907	2.65
8/30/2016	2.76	459069	2.72	2.795	2.72
8/29/2016	2.71	548027	2.71	2.77	2.65
8/26/2016	2.72	1078262	2.78	2.895	2.6
8/25/2016	2.76	683565	2.76	2.87	2.715
8/24/2016	2.76	963901	2.97	3.0299	2.7536
8/23/2016	2.97	951185	3	3.04	2.9
8/22/2016	2.98	489213	2.91	2.99	2.87
8/19/2016	2.89	658211	2.9	2.98	2.87
8/18/2016	2.9	1338814	2.75	3.15	2.75
8/17/2016	2.87	968654	2.8	2.88	2.68
8/16/2016	2.8	1953295	3.06	3.07	2.77
8/15/2016	3.07	1347546	2.92	3.15	2.92
8/12/2016	2.92	414459	2.83	2.95	2.78
8/11/2016	2.84	518442	2.76	2.905	2.71
8/10/2016	2.75	687051	2.94	3.01	2.75
8/9/2016	2.94	404869	3	3.04	2.91
8/8/2016	2.96	1059607	2.97	3.1	2.89
8/5/2016	2.99	1009796	2.85	3.0301	2.82
8/4/2016	2.835	662952	2.81	2.84	2.74
8/3/2016	2.8	617201	2.7	2.8	2.64
8/2/2016	2.69	1052405	2.79	2.83	2.64
8/1/2016	2.8	1138306	2.66	2.84	2.63
7/29/2016	2.65	746650	2.6	2.68	2.56
7/28/2016	2.61	1307069	2.64	2.69	2.54
7/27/2016	2.65	874695	2.66	2.7	2.521
7/26/2016	2.64	972805	2.58	2.71	2.5562
7/25/2016	2.59	1228708	2.68	2.75	2.5
7/22/2016	2.68	1431053	2.59	2.75	2.57
7/21/2016	2.59	1612047	2.55	2.6	2.47
7/20/2016	2.52	1502416	2.28	2.56	2.25
7/19/2016	2.27	1054750	2.29	2.32	2.2275
7/18/2016	2.31	493992	2.3	2.32	2.22
7/15/2016	2.28	567207	2.22	2.28	2.19
7/14/2016	2.2	899987	2.19	2.22	2.09
7/13/2016	2.18	775852	2.31	2.32	2.16
7/12/2016	2.3	943554	2.32	2.33	2.255
7/11/2016	2.3	1775751	2.48	2.4893	2.26
7/8/2016	2.48	1082575	2.35	2.5	2.31
7/7/2016	2.37	984115	2.43	2.5	2.32
7/6/2016	2.39	1248446	2.39	2.45	2.34
7/5/2016	2.4	2860533	2.35	2.43	2.28
7/1/2016	2.36	1901996	2.33	2.41	2.3
6/30/2016	2.32	2456428	2.25	2.32	2.22
6/29/2016	2.25	2352624	2.19	2.275	2.11
6/28/2016	2.18	2009914	2.18	2.23	2.05
6/27/2016	2	2742869	2.17	2.17	1.95
6/24/2016	2.17	13369550	2.36	2.46	2.1
6/23/2016	2.5	3111802	2.41	2.52	2.31
6/22/2016	2.4	3058350	2.39	2.56	2.27
6/21/2016	2.48	4181913	2.39	2.49	2.22
6/20/2016	2.53	2721056	2.58	2.65	2.49
6/17/2016	2.61	4477132	2.8	2.87	2.59
6/16/2016	2.81	2044849	2.92	2.95	2.78
6/15/2016	2.97	981181	3.07	3.095	2.95
6/14/2016	3.05	1569047	2.94	3.23	2.93
6/13/2016	2.97	1616442	3.01	3.12	2.96
6/10/2016	3.05	3550310	2.99	3.12	2.97
6/9/2016	3.13	7933115	3.6	3.6299	2.91
6/8/2016	3.66	3486528	3.88	3.91	3.35
6/7/2016	3.88	2419451	3.86	4.03	3.84
6/6/2016	3.9	8414369	4.52	4.5267	3.83
6/3/2016	4.52	15092890	4.385	4.64	3.94
6/2/2016	5.3	5176649	5	5.44	4.91
6/1/2016	4.99	2908814	4.87	5	4.58
5/31/2016	4.84	2242410	4.68	4.875	4.5788
5/27/2016	4.62	1606056	4.35	4.65	4.27
5/26/2016	4.33	2291759	4.57	4.61	4.23
5/25/2016	4.54	1779737	4.33	4.6	4.29
5/24/2016	4.29	2336847	4.24	4.36	4.17
5/23/2016	4.21	1139816	4.12	4.26	4.1
5/20/2016	4.14	1860392	4.2	4.24	3.97
5/19/2016	4.17	3093946	3.83	4.25	3.79
5/18/2016	3.85	884431	3.79	3.96	3.77
5/17/2016	3.81	868669	3.83	3.98	3.77
5/16/2016	3.88	941778	3.75	3.9	3.7301
5/13/2016	3.72	836257	3.59	3.81	3.59
5/12/2016	3.61	1274398	3.85	3.85	3.59
5/11/2016	3.87	1041983	3.86	3.98	3.8
5/10/2016	3.85	1582062	3.88	3.8999	3.72
5/9/2016	3.86	1370887	3.65	3.88	3.51
5/6/2016	3.62	1953018	3.7	3.92	3.54
5/5/2016	3.46	1468703	3.73	3.76	3.41
5/4/2016	3.74	1521564	3.7	3.77	3.54
5/3/2016	3.75	1441706	3.68	3.76	3.42
5/2/2016	3.68	1719947	3.63	3.69	3.43
4/29/2016	3.55	2489736	3.74	3.77	3.3901
4/28/2016	3.79	3008136	3.68	3.86	3.6
4/27/2016	3.69	2188428	3.34	3.7367	3.3
4/26/2016	3.33	861317	3.3	3.365	3.2
4/25/2016	3.28	1639880	3.22	3.41	3.18
4/22/2016	3.22	1343346	3	3.22	2.95
4/21/2016	3.01	1853340	2.95	3.075	2.95
4/20/2016	2.97	1359547	2.93	3.09	2.81
4/19/2016	2.95	1132221	2.99	3.04	2.86
4/18/2016	2.95	843641	2.95	3	2.76
4/15/2016	2.84	271964	2.83	2.8999	2.8
4/14/2016	2.86	452075	2.74	2.88	2.7101
4/13/2016	2.73	324981	2.64	2.75	2.57
4/12/2016	2.62	215813	2.64	2.65	2.52
4/11/2016	2.64	240612	2.7	2.74	2.6
4/8/2016	2.66	407175	2.72	2.72	2.59
4/7/2016	2.68	682755	2.73	2.8	2.65
4/6/2016	2.74	512827	2.63	2.74	2.63
4/5/2016	2.63	359719	2.6	2.68	2.57
4/4/2016	2.62	373455	2.64	2.8	2.6
4/1/2016	2.62	576636	2.47	2.63	2.43
3/31/2016	2.5	670938	2.49	2.59	2.47
3/30/2016	2.51	575132	2.51	2.62	2.44
3/29/2016	2.5	745127	2.39	2.5	2.335
3/28/2016	2.42	465937	2.49	2.54	2.37
3/24/2016	2.47	544384	2.47	2.54	2.26
3/23/2016	2.48	745222	2.74	2.79	2.48
3/22/2016	2.72	648649	2.64	2.75	2.64
3/21/2016	2.65	988407	2.6	2.795	2.6
3/18/2016	2.63	1476654	2.65	2.725	2.56
3/17/2016	2.66	1016648	2.6	2.7	2.52
3/16/2016	2.6	969962	2.48	2.63	2.48
3/15/2016	2.56	3058421	2.3	2.57	2.22
3/14/2016	2.65	571927	2.55	2.68	2.54
3/11/2016	2.55	461697	2.48	2.555	2.39
3/10/2016	2.47	316752	2.55	2.63	2.38
3/9/2016	2.53	557960	2.52	2.579	2.4
3/8/2016	2.51	832566	2.66	2.66	2.5
3/7/2016	2.62	938054	2.51	2.66	2.4866
3/4/2016	2.53	902827	2.45	2.56	2.38
3/3/2016	2.43	721380	2.42	2.5	2.35
3/2/2016	2.44	524851	2.33	2.46	2.27
3/1/2016	2.33	486644	2.27	2.34	2.21
2/29/2016	2.26	1018396	2.17	2.32	2.17
2/26/2016	2.18	488800	2.04	2.18	2.03
2/25/2016	2.07	423556	2.11	2.14	2
2/24/2016	2.11	732973	2	2.12	1.91
2/23/2016	2.04	454344	2.15	2.23	2.03
2/22/2016	2.18	699012	2.27	2.27	2.14
2/19/2016	2.24	444962	2.2	2.27	2.04
2/18/2016	2.21	528740	2.29	2.34	2.2
2/17/2016	2.29	563461	2.24	2.3	2.16
2/16/2016	2.23	728909	2.11	2.24	2.07
2/12/2016	2.06	599458	2.05	2.075	1.9
2/11/2016	2.03	733030	1.96	2.05	1.9
2/10/2016	1.98	1198984	2.04	2.21	1.87
2/9/2016	2.07	1722488	1.93	2.15	1.805
2/8/2016	1.97	1754064	2.18	2.18	1.95
2/5/2016	2.2	9874732	2.06	2.49	2.06
2/4/2016	1.82	726909	1.65	1.9458	1.65
2/3/2016	1.72	723103	1.79	1.8	1.61
2/2/2016	1.77	687909	1.81	1.9	1.76
2/1/2016	1.85	386868	1.87	1.935	1.76
1/29/2016	1.88	516986	1.78	1.91	1.78
1/28/2016	1.78	413546	1.84	1.84	1.7
1/27/2016	1.8	433194	1.88	1.88	1.775
1/26/2016	1.87	521935	1.89	1.97	1.79
1/25/2016	1.88	619604	1.98	2.07	1.88
1/22/2016	1.98	628702	1.9	1.9899	1.86
1/21/2016	1.87	530401	1.87	1.99	1.81
1/20/2016	1.89	1022216	1.81	1.91	1.68
1/19/2016	1.82	1317912	1.98	2	1.81
1/15/2016	1.95	763576	1.93	1.9697	1.82
1/14/2016	1.99	1083331	1.94	2.019	1.75
1/13/2016	1.92	692726	1.9	2.01	1.895
1/12/2016	1.9	2067315	2.11	2.22	1.7701
1/11/2016	2.08	1461437	2.32	2.4	2.04
1/8/2016	2.29	1011414	2.56	2.6	2.14
1/7/2016	2.53	709158	2.74	2.767	2.5
1/6/2016	2.78	722249	2.93	2.94	2.75
1/5/2016	2.97	485465	2.99	3.02	2.86
1/4/2016	2.96	775981	2.96	3.0155	2.86
12/31/2015	3.07	1066655	3.03	3.13	2.99
12/30/2015	3.05	480819	3.1	3.13	3.03
12/29/2015	3.12	566253	3.1	3.18	3.03
12/28/2015	3.11	702724	3.03	3.21	3.03
12/24/2015	3.05	400092	3.05	3.13	3.025
12/23/2015	3.07	446010	3.08	3.13	3.03
12/22/2015	3.06	482789	3.18	3.18	3.02
12/21/2015	3.145	391498	3.15	3.22	3.07
12/18/2015	3.09	1172674	3.01	3.2	3
12/17/2015	3.03	368785	3.07	3.14	3
12/16/2015	3.08	541721	2.95	3.1	2.91
12/15/2015	2.92	1110112	2.88	3	2.88
12/14/2015	2.88	842053	3.02	3.0699	2.87
12/11/2015	2.99	1068043	2.99	3.12	2.94
12/10/2015	3.065	783507	2.85	3.07	2.77
12/9/2015	2.86	515706	2.8	2.87	2.7901
12/8/2015	2.83	426187	2.71	2.8524	2.66
12/7/2015	2.76	717526	2.85	2.87	2.7
12/4/2015	2.83	1276687	2.9	2.91	2.75
12/3/2015	2.99	812882	3.08	3.18	2.99
12/2/2015	3.11	674169	3.17	3.29	3.08
12/1/2015	3.17	830507	3.3	3.33	3.11
11/30/2015	3.29	727926	3.37	3.4	3.21
11/27/2015	3.27	258001	3.17	3.28	3.17
11/25/2015	3.2	889460	3.18	3.29	3.17
11/24/2015	3.16	607639	3.16	3.19	3.06
11/23/2015	3.16	717274	3	3.2	2.97
11/20/2015	3.03	520864	3.06	3.09	2.98
11/19/2015	3.06	655543	3.11	3.125	2.83
11/18/2015	3.11	414657	3.05	3.14	3.03
11/17/2015	3.01	446564	3.05	3.18	2.99
11/16/2015	3.08	867539	3.11	3.17	2.96
11/13/2015	3.13	545259	3.07	3.215	2.98
11/12/2015	3.11	867449	3.1	3.18	3.01
11/11/2015	3.14	851234	3.22	3.24	3.11
11/10/2015	3.23	819775	3.23	3.25	3.1
11/9/2015	3.26	1989852	3.01	3.3061	2.99
11/6/2015	3.01	1016366	2.96	3.04	2.86
11/5/2015	3	1157160	2.94	3.1	2.73
11/4/2015	2.97	1089318	3.05	3.08	2.8835
11/3/2015	3.03	1077469	3.02	3.09	2.88
11/2/2015	3.03	1115612	3.01	3.12	2.96
10/30/2015	2.99	950582	2.91	3	2.83
10/29/2015	2.91	1170671	2.88	3.09	2.87
10/28/2015	2.87	2799818	2.72	3.06	2.61
10/27/2015	2.7	2629228	2.43	2.9	2.41
10/26/2015	2.45	687606	2.42	2.494	2.355
10/23/2015	2.39	745932	2.34	2.49	2.31
10/22/2015	2.3	524598	2.36	2.46	2.24
10/21/2015	2.36	1278372	2.37	2.44	2.195
10/20/2015	2.36	1164879	2.45	2.53	2.3
10/19/2015	2.44	2096243	2.2	2.47	2.1
10/16/2015	2.2	580674	2.23	2.28	2.1667
10/15/2015	2.22	767722	2.14	2.23	2.115
10/14/2015	2.12	569358	2.1	2.18	2.04
10/13/2015	2.07	346247	2.15	2.19	2.07
10/12/2015	2.16	376887	2.19	2.19	2.1
10/9/2015	2.17	844893	2.1	2.17	2.05
10/8/2015	2.05	586806	2.04	2.1	1.95
10/7/2015	2.07	826124	2.07	2.15	1.99
10/6/2015	2.08	1139254	1.85	2.13	1.7
10/5/2015	1.84	500997	1.76	1.84	1.7
10/2/2015	1.73	426904	1.6	1.73	1.6
10/1/2015	1.59	476026	1.7	1.72	1.59
9/30/2015	1.72	907458	1.64	1.75	1.61
9/29/2015	1.61	849035	1.57	1.69	1.5
9/28/2015	1.57	1386613	1.72	1.79	1.5
9/25/2015	1.7	837649	1.85	1.85	1.7
9/24/2015	1.81	715478	1.85	1.86	1.78
9/23/2015	1.85	660452	1.89	1.93	1.81
9/22/2015	1.9	1537401	2.02	2.04	1.85
9/21/2015	2.04	929766	2.23	2.25	2.03
9/18/2015	2.19	1160225	2.28	2.35	2.18
9/17/2015	2.33	737834	2.15	2.33	2.14
9/16/2015	2.17	489402	2.24	2.275	2.14
9/15/2015	2.25	282243	2.25	2.28	2.2
9/14/2015	2.26	552581	2.25	2.28	2.185
9/11/2015	2.22	428719	2.18	2.26	2.17
9/10/2015	2.21	529318	2.21	2.24	2.16
9/9/2015	2.23	831711	2.34	2.38	2.21
9/8/2015	2.33	3803871	2.54	2.62	2.27
9/4/2015	2.15	477639	2.06	2.15	2.03
9/3/2015	2.11	616168	2.15	2.24	2.1
9/2/2015	2.17	540407	2.15	2.21	2.07
9/1/2015	2.12	911100	2.21	2.24	2.1
8/31/2015	2.16	785308	2.17	2.24	2.12
8/28/2015	2.16	1027883	1.96	2.17	1.94
8/27/2015	1.96	773756	1.94	1.9984	1.88
8/26/2015	1.89	820933	1.9	1.95	1.8
8/25/2015	1.88	1001328	1.77	1.93	1.77
8/24/2015	1.77	935487	1.84	1.9	1.72
8/21/2015	1.87	1321211	1.69	1.98	1.69
8/20/2015	1.76	926115	1.75	1.88	1.73
8/19/2015	1.82	797254	1.93	1.94	1.8
8/18/2015	1.91	960374	1.86	1.97	1.85
8/17/2015	1.85	375359	1.76	1.85	1.76
8/14/2015	1.79	613691	1.77	1.81	1.72
8/13/2015	1.78	781311	1.81	1.88	1.78
8/12/2015	1.82	412994	1.81	1.85	1.77
8/11/2015	1.82	601942	1.81	1.88	1.76
8/10/2015	1.84	539675	1.78	1.9	1.78
8/7/2015	1.82	1360570	1.84	1.86	1.72
8/6/2015	1.88	1668267	2.03	2.06	1.87
8/5/2015	2.06	2951221	2.05	2.09	1.99
8/4/2015	2.07	2151456	2.24	2.24	2.06
8/3/2015	2.08	2233578	2.05	2.1	1.98
7/31/2015	2.05	1644483	2.1	2.1	2.01
7/30/2015	2.11	3614920	2.09	2.15	2
7/29/2015	2.11	11576630	2.52	2.52	1.99
7/28/2015	2.55	18818990	2.11	2.75	1.83
7/27/2015	3.71	546046	3.69	3.73	3.6
7/24/2015	3.71	602368	3.73	3.83	3.68
7/23/2015	3.75	776453	3.82	3.89	3.72
